TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040619,15.546,1.0,488.322,276.125,1.0,346.25,1.0,7.063,1.0,98.793,1.0,0.0,1.0,2.273,1.0,0.157083333333,1.0,167.441666667,1.0,612.309090909,0.916666666667,305.079166667,1.0,50.855,0.833333333333,68.1235294118,0.708333333333,406.641666667,1.0,379.612,1.0,18.877,1.0,-9999,-9999,1.71667,1.0,85.155,1.0,95.61,91.1989,103.025,8.95905,63.8333,1.0,71.6705,68.3639,77.2292,5.77631,1.77728,1.0,0.192155,1.79154,1.89516,2.33669,1.0,1.0,1.0,2.33937,2.29961,2.38848,2.76469,0.547833,0.378521,0.568749,0.721296,3.21194,3.05523,3.22484,4.26991,1.15518,0.928275,1.15518,2.43644,-9999,-9999
20040620,17.878,1.0,488.326,139.904,1.0,380.179,1.0,4.771,1.0,97.78,1.0,0.0,1.0,2.816,1.0,0.205,1.0,84.4833333333,1.0,290.120833333,1.0,281.3125,1.0,23.6260869565,0.958333333333,40.1934666667,0.625,410.466666667,1.0,377.358,1.0,18.778,1.0,-9999,-9999,2.14167,1.0,30.9618,0.958333,34.685,32.5874,36.9617,4.75751,41.3125,1.0,46.2804,43.4816,49.3182,3.90024,1.54384,1.0,0.232474,1.19772,1.32508,1.95594,1.0,1.0,1.0,2.38094,2.45452,2.47803,2.93773,1.05586,1.13964,1.27529,1.39457,3.34377,3.34377,3.48475,4.41394,1.24187,0.860469,1.19118,1.69185,-9999,-9999
20040621,20.162,1.0,488.289,266.575,1.0,355.504,1.0,5.892,1.0,97.121,1.0,7.1,1.0,3.604,1.0,0.299090909091,0.916666666667,161.666666667,1.0,574.591304348,0.958333333333,233.300041667,1.0,39.0375416667,1.0,49.8666666667,0.875,416.645833333,1.0,381.675,1.0,20.095,1.0,-9999,-9999,3.08337,1.0,110.571,1.0,122.992,116.376,131.998,9.22199,37.5031,1.0,41.716,39.4722,44.7706,4.77485,1.50562,0.958333,0.206093,1.36209,1.51191,1.81381,0.958333,1.0,1.0,2.4653,2.57852,2.69963,3.16702,1.2302,1.14752,1.23335,1.50172,3.46821,3.59788,3.73563,4.53548,1.74053,1.37319,1.71416,2.53935,-9999,-9999
20040622,19.298,1.0,488.209,349.596,1.0,318.012,1.0,11.725,1.0,97.603,1.0,0.0,1.0,2.738,1.0,0.130454545455,0.916666666667,176.495833333,1.0,891.947368421,0.791666666667,154.741666667,1.0,58.8727272727,0.916666666667,71.3590909091,0.916666666667,425.329166667,1.0,410.713,1.0,19.878,1.0,-9999,-9999,5.4875,1.0,65.3292,1.0,72.6679,69.9659,77.9889,5.9736,66.0917,1.0,73.5161,70.7825,78.8992,6.85219,1.32537,0.958333,0.208594,1.17155,1.26189,1.53641,0.958333,0.958333,0.833333,2.27197,2.49282,2.52156,3.05897,1.01007,1.26346,1.44825,1.5536,3.4302,3.62673,3.80916,4.28975,2.09528,1.81708,2.05835,2.55563,-9999,-9999
20040623,21.723,1.0,488.088,332.65,1.0,336.379,1.0,13.058,1.0,97.53,1.0,0.0,1.0,2.693,1.0,0.179523809524,0.875,165.354166667,1.0,771.814285714,0.875,240.200041667,1.0,59.6095238095,0.875,70.3095238095,0.875,441.791708333,1.0,387.9,1.0,21.679,1.0,-9999,-9999,14.4,1.0,55.9292,1.0,62.212,59.8987,66.7674,4.68536,75.3782,1.0,83.8459,80.7282,89.9854,6.61926,0.771675,0.958333,0.385356,0.41344,0.54206,1.16961,0.916667,0.958333,0.833333,2.37995,2.64052,2.7196,3.29451,1.97783,2.06864,2.19917,2.30863,3.56664,3.84437,4.09061,4.42014,2.31252,1.98454,2.13497,2.49155,-9999,-9999
20040624,15.01,1.0,487.925,149.65,1.0,332.354,1.0,4.242,1.0,97.974,1.0,1.7,1.0,3.885,1.0,0.287727272727,0.916666666667,66.8333333333,1.0,406.022222222,0.75,253.3375,1.0,29.35,0.75,28.8260869565,0.958333333333,387.408333333,1.0,385.267,1.0,18.424,1.0,-9999,-9999,-26.2375,1.0,72.2907,1.0,80.4115,73.3819,86.2996,6.96617,22.7478,1.0,25.3032,23.0912,27.156,2.76104,2.45398,1.0,0.227043,2.15765,2.35896,2.61059,1.0,1.0,1.0,2.05094,2.05094,2.37632,2.65654,-0.158917,-0.158917,-0.078219,0.190345,3.24598,3.28771,3.58556,4.0286,2.30004,1.59002,2.13775,2.34556,-9999,-9999
20040625,15.66,1.0,487.722,347.925,1.0,305.783,1.0,8.879,1.0,98.321,1.0,0.0,1.0,1.928,1.0,0.174,0.833333333333,175.454166667,1.0,837.49,0.833333333333,207.129166667,1.0,63.525,0.833333333333,68.9772727273,0.916666666667,414.666666667,1.0,415.621,1.0,18.933,1.0,-9999,-9999,8.52504,1.0,55.4103,1.0,61.6348,56.2466,66.148,4.60765,93.6,1.0,104.115,95.0128,111.738,6.58137,1.0565,1.0,0.223765,0.69659,0.832708,1.04317,0.958333,0.958333,0.958333,2.39439,2.18726,2.51398,2.71404,1.56169,1.46212,1.62651,1.77276,3.28126,3.51065,3.63485,3.924,2.97539,2.52253,2.7393,3.07269,-9999,-9999
20040626,16.132,1.0,487.476,92.087,1.0,364.329,1.0,4.633,1.0,98.245,1.0,0.1,1.0,1.274,1.0,0.0978947368421,0.791666666667,42.9291666667,1.0,223.671428571,0.875,201.729166667,1.0,17.4263157895,0.791666666667,18.6381428571,0.875,397.120833333,1.0,420.025,1.0,18.13,1.0,-9999,-9999,-4.57917,1.0,22.5886,1.0,25.1261,22.9295,26.9562,4.07828,16.6792,1.0,18.5528,16.9309,19.9042,2.33572,1.8641,0.708333,0.251598,1.22523,1.67815,2.20957,0.916667,1.0,0.666667,2.69244,2.28722,2.75409,2.86306,1.33798,0.874028,0.989363,1.27151,3.3298,3.43847,3.77379,4.09299,2.37038,1.41748,1.9753,2.2164,-9999,-9999
20040627,19.7,1.0,487.19,250.492,1.0,376.054,1.0,7.679,1.0,98.138,1.0,1.2,1.0,1.834,1.0,0.186666666667,1.0,147.870875,1.0,513.545833333,1.0,306.033333333,1.0,38.3913043478,0.958333333333,55.7105263158,0.791666666667,434.5125,1.0,397.679,1.0,21.062,1.0,-9999,-9999,21.4583,1.0,52.6183,0.875,58.9457,53.4125,62.7924,5.8115,76.0833,1.0,85.2325,77.2317,90.7946,6.44723,1.41496,1.0,0.267203,1.45128,1.53169,1.62865,0.958333,0.958333,0.916667,3.38049,2.86629,3.38049,3.47215,1.87025,1.42072,1.59854,1.94047,3.34694,3.50111,3.91059,4.17134,2.76862,2.2803,2.65979,2.86617,-9999,-9999
20040628,18.874,1.0,486.862,321.171,1.0,325.796,1.0,9.15,1.0,98.415,1.0,0.0,1.0,1.76,1.0,0.163333333333,0.875,160.900041667,1.0,711.654545455,0.916666666667,231.329166667,1.0,51.5772727273,0.916666666667,60.2826086957,0.958333333333,427.912541667,1.0,392.154,1.0,21.339,1.0,-9999,-9999,8.7,1.0,56.9796,0.958333,62.6819,57.8396,66.8146,5.36895,82.1174,1.0,90.3354,83.3568,96.2914,6.0456,0.899314,0.791667,0.223859,0.771263,0.921566,1.14168,0.875,0.791667,0.958333,3.88403,2.90785,3.60003,3.91173,3.02319,2.01951,2.52651,2.72995,2.96691,3.05958,3.34148,3.75509,2.73579,2.55815,2.76985,3.31102,-9999,-9999
20040629,19.797,1.0,486.492,285.871,1.0,337.896,1.0,11.013,1.0,98.212,1.0,0.0,1.0,1.949,1.0,0.197777777778,0.75,141.120833333,1.0,673.414285714,0.875,266.291666667,1.0,47.9429047619,0.875,58.6142857143,0.875,431.258333333,1.0,406.875,1.0,21.307,1.0,-9999,-9999,11.9,1.0,44.0444,1.0,49.3409,44.7092,51.9628,3.98351,75.6054,1.0,84.6971,76.7465,89.1978,5.33169,0.897251,0.791667,0.242507,0.214122,0.795955,0.955563,0.75,0.833333,0.833333,4.80859,3.33982,4.03915,4.80859,4.03469,2.57817,3.16453,3.87336,3.04674,2.65693,3.28991,4.09399,2.58379,2.11464,2.58379,3.33991,-9999,-9999
20040630,22.007,1.0,486.08,340.242,1.0,349.875,1.0,11.433,1.0,97.892,1.0,0.0,1.0,2.382,1.0,0.2075,0.833333333333,183.7875,1.0,886.026315789,0.791666666667,198.9,1.0,63.4210526316,0.791666666667,71.56,0.833333333333,446.57925,1.0,385.825,1.0,22.904,1.0,-9999,-9999,23.35,1.0,55.1125,1.0,61.7399,55.9443,65.0207,6.05768,105.092,1.0,117.729,106.678,123.985,6.63367,0.679897,0.791667,0.27142,0.605434,0.700552,0.998363,0.875,0.958333,0.875,6.01875,3.90266,4.72458,5.48963,4.99767,3.05207,4.03162,4.55898,3.56579,1.63826,3.76409,4.99554,3.1432,1.73668,3.1432,3.92459,-9999,-9999
20040701,22.774,1.0,485.629,252.742,1.0,383.346,1.0,6.587,1.0,97.631,1.0,0.0,1.0,2.6,1.0,0.202,0.833333333333,145.958333333,1.0,660.342105263,0.791666666667,354.716666667,1.0,44.21005,0.833333333333,61.1278333333,0.75,444.258375,1.0,398.275,1.0,23.537,1.0,-9999,-9999,20.0167,1.0,50.6098,0.958333,56.6958,51.3737,59.7085,6.12031,75.5736,1.0,84.6615,76.7143,89.1604,5.09515,1.04032,0.958333,0.273084,0.65306,0.826993,1.05287,1.0,1.0,0.958333,7.01912,4.57171,5.20705,6.25881,5.88691,3.69679,4.16673,5.54318,3.58044,1.5461,3.76427,5.35933,3.2288,1.96292,3.2288,4.22992,-9999,-9999
20040702,21.92,1.0,485.137,126.704,1.0,409.083,1.0,2.829,1.0,97.306,1.0,9.9,1.0,2.578,1.0,0.195416666667,1.0,88.5826521739,0.958333333333,321.99,0.833333333333,268.179166667,1.0,21.9052631579,0.791666666667,40.5230769231,0.541666666667,428.925,1.0,390.371,1.0,23.134,1.0,-9999,-9999,3.55417,1.0,48.0498,1.0,53.8279,50.144,56.6883,8.53979,19.7792,1.0,22.1577,20.6412,23.3351,2.40644,1.06937,0.958333,0.276019,0.934817,1.08158,1.24892,1.0,0.916667,1.0,7.64324,4.98019,5.42791,6.72504,6.41733,3.95741,4.31897,5.7082,3.08736,2.86177,3.55563,5.49512,2.21927,2.06492,2.4556,3.3231,-9999,-9999
20040703,23.645,1.0,484.603,276.667,1.0,400.938,1.0,4.675,1.0,96.979,1.0,8.4,1.0,2.733,1.0,0.238,0.833333333333,202.12173913,0.958333333333,601.065217391,0.958333333333,259.4375,1.0,36.0304347826,0.958333333333,54.4105789474,0.791666666667,440.754166667,1.0,388.8,1.0,24.119,1.0,-9999,-9999,19.3875,1.0,105.138,1.0,118.616,109.721,124.04,5.3979,43.2258,1.0,48.7668,45.1097,50.997,2.83274,1.79079,0.958333,0.272169,1.33874,1.83689,1.97082,0.875,0.958333,1.0,8.59341,5.50667,5.90389,7.55322,6.73536,3.58522,4.28219,5.75565,3.13973,3.13973,4.47687,5.94145,3.25151,2.42033,3.30127,4.18842,-9999,-9999
20040704,24.392,1.0,484.029,338.875,1.0,374.7,1.0,7.738,1.0,97.049,1.0,0.0,1.0,1.752,1.0,0.183,0.833333333333,214.141666667,1.0,741.495652174,0.958333333333,144.004166667,1.0,45.3727272727,0.916666666667,52.0333333333,1.0,447.162583333,1.0,396.1,1.0,24.689,1.0,-9999,-9999,21.8667,1.0,119.865,1.0,135.23,125.089,140.554,4.96687,49.2978,1.0,55.6172,51.4464,57.8069,2.68153,0.675927,0.958333,0.297975,0.271089,1.67352,1.99454,0.875,0.958333,1.0,8.13916,5.78628,5.90216,7.63259,6.46565,4.49614,5.22721,5.85357,3.60751,3.60751,5.28818,6.33145,5.01852,2.92793,3.98213,4.56718,-9999,-9999
20040705,20.649,1.0,483.415,134.071,1.0,386.387,1.0,3.183,1.0,97.287,1.0,4.0,1.0,2.222,1.0,0.2095,0.833333333333,79.395875,1.0,287.495833333,1.0,248.170833333,1.0,15.3318636364,0.916666666667,22.7652173913,0.958333333333,419.179166667,1.0,394.596,1.0,22.845,1.0,-9999,-9999,-3.3,1.0,70.5399,1.0,79.5824,73.6143,82.7156,5.32786,8.70226,1.0,9.8178,9.08154,10.2043,2.13662,1.19849,1.0,0.361,1.19849,1.65594,1.78373,1.0,1.0,1.0,6.5736,5.09788,5.48638,6.17684,4.78987,3.40295,3.86492,4.52089,4.10391,3.78576,4.83743,5.80101,4.56431,2.77665,3.22403,3.90106,-9999,-9999
20040706,18.316,1.0,482.759,194.683,1.0,364.512,1.0,4.004,1.0,97.56,1.0,0.7,1.0,3.193,1.0,0.305,0.833333333333,119.345833333,1.0,399.9,1.0,315.920833333,1.0,22.0291666667,1.0,38.2571428571,0.875,406.054166667,1.0,404.829,1.0,20.877,1.0,-9999,-9999,-15.3708,1.0,88.8794,1.0,100.273,92.4275,104.221,5.06335,25.3083,1.0,28.5526,26.3186,29.6767,2.55394,0.839565,1.0,0.368418,0.131298,0.878557,1.28757,1.0,1.0,1.0,5.46522,4.59218,5.14564,5.36503,4.18695,3.71086,4.03783,4.79054,4.84261,4.2895,4.84261,5.23983,4.64486,3.57852,4.00024,4.33338,-9999,-9999
20040707,15.412,1.0,482.065,124.471,1.0,363.083,1.0,1.871,1.0,97.475,1.0,11.1,1.0,2.127,1.0,0.204736842105,0.791666666667,74.9041666667,1.0,302.047619048,0.875,215.016666667,1.0,17.7625,0.666666666667,23.6142857143,0.875,391.945833333,1.0,412.138,1.0,18.69,1.0,-9999,-9999,-10.9375,1.0,43.0613,0.833333,48.6402,44.7803,50.494,3.72087,11.2739,1.0,12.7345,11.7239,13.2198,2.25679,2.11347,0.958333,0.427287,2.10881,2.14783,2.23526,0.958333,0.958333,0.958333,4.30998,3.93164,4.1019,4.38635,2.03794,1.78612,1.93567,2.37014,4.58744,3.96138,4.32312,4.46107,3.30349,3.13663,3.30349,3.3957,-9999,-9999
20040708,20.018,1.0,481.329,124.488,1.0,397.8,1.0,1.779,1.0,97.145,1.0,0.0,1.0,3.946,1.0,0.329583333333,1.0,89.0666666667,1.0,284.7,0.916666666667,262.533333333,1.0,13.1434782609,0.958333333333,31.8733333333,0.625,413.304166667,1.0,360.292,1.0,19.796,1.0,-9999,-9999,11.5125,1.0,61.963,1.0,70.429,64.6636,73.1028,3.72881,6.77917,1.0,7.7054,7.07463,7.99794,2.50633,0.648578,1.0,0.403526,0.648578,0.648578,0.655208,1.0,1.0,1.0,4.41272,4.37001,4.49962,4.65892,3.76414,3.72143,3.85104,3.98531,4.13262,3.37335,4.13262,4.94946,2.95178,2.95178,3.40112,4.07706,-9999,-9999
20040709,23.786,1.0,480.555,278.05,1.0,386.667,1.0,6.283,1.0,97.482,1.0,1.1,1.0,2.396,1.0,0.240952380952,0.875,178.495833333,1.0,584.154166667,1.0,315.279166667,1.0,28.5166666667,1.0,52.715,0.833333333333,442.208333333,1.0,371.879,1.0,23.603,1.0,-9999,-9999,31.7959,1.0,105.529,1.0,119.948,110.128,124.501,5.55647,31.9737,1.0,36.3422,33.3672,37.722,2.48977,-0.427446,0.958333,0.478843,-0.751381,-0.427446,-0.184044,0.958333,0.958333,1.0,4.28159,4.28159,4.496,4.6612,4.85179,4.59686,4.72728,4.85179,4.02617,3.22735,4.20056,5.60165,4.5663,4.5663,5.03405,6.41318,-9999,-9999
20040710,24.445,1.0,479.74,188.554,1.0,395.779,1.0,4.733,1.0,97.747,1.0,0.0,1.0,2.92,1.0,0.248260869565,0.958333333333,110.85,1.0,395.645833333,1.0,281.8375,1.0,19.9125,1.0,47.4529411765,0.708333333333,439.870833333,1.0,387.942,1.0,23.484,1.0,-9999,-9999,18.9,1.0,63.2994,1.0,71.5003,65.8263,74.2253,6.30972,18.1042,1.0,20.4497,18.8269,21.2291,2.24249,-0.381936,1.0,0.446985,-0.594353,-0.501531,-0.381936,1.0,1.0,1.0,4.14434,4.13688,4.28823,4.55149,4.61974,4.50127,4.74573,5.0824,3.96214,3.83076,4.06401,5.40733,4.65215,4.57003,4.71027,5.58726,-9999,-9999
20040711,26.299,1.0,478.886,249.158,1.0,408.375,1.0,6.404,1.0,97.453,1.0,1.8,1.0,2.47,1.0,0.205217391304,0.958333333333,160.837541667,1.0,528.279166667,1.0,299.175041667,1.0,24.4958333333,1.0,57.5111111111,0.75,453.529166667,1.0,378.133,1.0,25.281,1.0,-9999,-9999,28.0375,1.0,97.3566,1.0,109.837,101.243,111.376,4.82801,19.4718,1.0,21.9678,20.2491,22.2757,2.41634,-1.95079,0.833333,0.507942,-2.88149,-2.47332,-1.70629,1.0,0.916667,0.833333,4.23225,4.22198,4.31715,4.93546,6.70557,6.65489,7.18414,7.45852,4.26502,4.19184,4.5338,6.83743,6.26558,5.90548,6.26558,7.57718,-9999,-9999
20040712,26.657,1.0,477.993,325.942,1.0,403.933,1.0,8.558,1.0,97.437,1.0,0.0,1.0,3.139,1.0,0.276086956522,0.958333333333,212.3875,1.0,689.975,1.0,171.4,1.0,31.175,1.0,79.4059411765,0.708333333333,461.225,1.0,395.408,1.0,26.327,1.0,-9999,-9999,23.5417,1.0,142.019,1.0,152.505,147.688,162.47,6.6023,42.5538,1.0,45.6958,44.2525,48.6815,2.5953,-2.85363,0.833333,0.663296,-2.94276,-2.82173,-2.53456,0.833333,0.875,0.875,4.38672,4.30323,4.46121,5.07873,7.34756,7.27466,7.34756,7.61329,4.31194,4.13945,4.45439,8.71707,7.4379,7.09449,7.52922,9.01553,-9999,-9999
20040713,25.576,1.0,477.059,247.996,1.0,389.921,1.0,7.933,1.0,97.567,1.0,1.0,1.0,2.23,1.0,0.172272727273,0.916666666667,144.745833333,1.0,524.091666667,1.0,239.604208333,1.0,24.4043478261,0.958333333333,52.05505,0.833333333333,449.595875,1.0,390.475,1.0,26.391,1.0,-9999,-9999,7.49583,1.0,109.012,1.0,122.986,113.363,124.709,4.57174,22.9699,1.0,25.9144,23.8868,26.2775,2.41286,-2.38583,1.0,0.577202,-2.5214,-2.27788,-2.08515,1.0,1.0,1.0,4.64237,4.31671,4.70356,5.03439,6.91269,6.85397,6.96755,7.03947,4.9714,4.23914,4.9714,8.97196,6.44547,6.20921,6.84701,8.61832,-9999,-9999
20040714,21.962,1.0,476.088,198.987,1.0,379.638,1.0,3.458,1.0,97.785,1.0,6.6,1.0,1.886,1.0,0.208888888889,0.75,122.3625,1.0,413.345833333,1.0,309.641666667,1.0,16.0875,1.0,37.9428571429,0.875,422.9875,1.0,390.438,1.0,23.764,1.0,-9999,-9999,-2.99167,1.0,95.8127,1.0,108.095,99.6375,109.61,4.55932,13.7625,1.0,15.5267,14.3119,15.7443,2.38142,-1.40413,0.916667,0.54395,-1.71158,-1.68104,-1.40413,0.916667,0.916667,0.916667,4.51139,4.28295,4.51139,4.60763,6.14464,5.7924,6.07344,6.23261,5.70695,4.3767,4.62806,8.04967,5.99113,5.99113,6.53877,8.60481,-9999,-9999
20040715,22.915,1.0,475.078,230.142,1.0,395.433,1.0,5.021,1.0,97.501,1.0,0.3,1.0,2.104,1.0,0.183636363636,0.916666666667,150.833333333,1.0,487.1375,1.0,233.2125,1.0,20.6913043478,0.958333333333,57.6588235294,0.708333333333,433.908333333,1.0,452.1,1.0,23.503,1.0,-9999,-9999,11.3667,1.0,92.0286,1.0,98.8236,95.7023,104.61,4.05662,21.8875,1.0,23.5036,22.7612,24.8798,2.48406,-2.11069,0.916667,0.586908,-2.86139,-2.73774,-2.58874,0.958333,0.916667,0.916667,5.03248,4.6789,4.94023,5.05283,7.80166,7.14848,7.62494,7.86531,6.62441,5.42155,5.60124,8.58944,7.37045,7.34101,7.86796,9.42414,-9999,-9999
20040716,24.545,1.0,474.029,304.029,1.0,383.933,1.0,7.817,1.0,97.473,1.0,0.0,1.0,2.924,1.0,0.265652173913,0.958333333333,190.4375,1.0,631.270833333,1.0,215.7875,1.0,25.6666666667,1.0,68.1894736842,0.791666666667,443.541666667,1.0,377.483,1.0,25.288,1.0,-9999,-9999,10.625,1.0,148.312,1.0,159.263,154.233,168.588,4.97758,27.9917,1.0,30.0585,29.1091,31.8184,2.76402,-1.5031,1.0,0.603602,-2.04279,-1.77537,-1.53229,0.958333,1.0,1.0,5.67711,5.08484,5.52104,5.67711,7.13298,7.01291,7.1239,7.18572,6.91195,6.21538,7.23181,8.66726,9.64695,9.11618,9.71363,10.4372,-9999,-9999
20040717,21.567,1.0,472.942,269.313,1.0,354.096,1.0,6.879,1.0,97.846,1.0,0.0,1.0,1.767,1.0,0.140833333333,1.0,145.258333333,1.0,527.7,1.0,398.833333333,1.0,20.3458333333,1.0,51.8,1.0,426.320833333,1.0,403.104,1.0,24.245,1.0,-9999,-9999,0.487542,1.0,114.985,1.0,129.882,119.575,130.705,5.64453,29.25,1.0,33.0396,30.4176,33.2488,2.97356,-3.40506,0.791667,0.65761,-4.23391,-4.03981,-3.41689,0.958333,0.916667,0.791667,5.52345,4.81321,5.15194,5.52345,9.56326,8.37306,9.52259,9.65709,5.63925,5.87639,6.35765,7.18299,9.96816,9.34534,9.70378,10.0697,-9999,-9999
20040718,22.48,1.0,471.817,321.613,1.0,373.45,1.0,7.9,1.0,97.632,1.0,0.0,1.0,2.463,1.0,0.250476190476,0.875,202.333333333,1.0,667.508333333,1.0,227.258333333,1.0,24.9166666667,1.0,84.30625,0.666666666667,436.520833333,1.0,418.617,1.0,24.327,1.0,-9999,-9999,8.39583,1.0,132.365,1.0,142.179,137.649,150.461,4.98926,48.2375,1.0,51.8139,50.1631,54.8321,2.77918,-4.33748,1.0,0.689079,-4.5062,-4.43944,-4.31586,1.0,1.0,1.0,6.06759,5.01457,5.61725,6.06759,10.581,9.33043,10.09,10.5676,5.33834,5.63781,6.01283,6.3065,10.6447,10.4042,10.5874,10.8595,-9999,-9999
20040719,26.856,1.0,470.654,319.55,1.0,392.375,1.0,11.121,1.0,97.054,1.0,0.0,1.0,2.027,1.0,0.184782608696,0.958333333333,199.3375,1.0,698.782608696,0.958333333333,180.616666667,1.0,24.9043478261,0.958333333333,78.30625,0.666666666667,460.316666667,1.0,374.975,1.0,26.601,1.0,-9999,-9999,22.0375,1.0,133.109,0.916667,142.977,138.422,151.185,4.71486,39.2927,1.0,42.2059,40.8613,44.6288,2.82939,-4.89228,0.916667,0.726608,-4.66587,-4.11827,-4.0061,0.916667,0.958333,0.916667,7.34076,6.0458,6.77754,7.34076,11.9685,10.3721,10.9443,11.3563,7.13133,5.88409,6.39906,7.13133,10.0537,9.6855,10.0204,10.6124,-9999,-9999
20040720,28.494,1.0,469.453,298.221,1.0,414.813,1.0,10.65,1.0,97.02,1.0,0.0,1.0,2.543,1.0,0.229565217391,0.958333333333,194.533333333,1.0,715.195238095,0.875,215.145833333,1.0,26.18,0.833333333333,76.6125,0.666666666667,467.408375,1.0,418.033,1.0,27.86,1.0,-9999,-9999,19.6208,1.0,134.754,0.75,148.344,142.547,153.054,4.44688,27.6375,1.0,30.4249,29.2359,31.3908,2.79933,-2.99701,0.958333,0.622615,-3.65855,-3.31136,-3.19903,1.0,1.0,1.0,7.97288,6.58499,7.46792,7.99064,11.2213,10.2467,10.902,11.2213,9.47306,5.56066,6.69783,7.67627,10.4185,9.33844,9.79639,10.4185,-9999,-9999
20040721,28.03,1.0,468.215,256.312,1.0,415.829,1.0,11.908,1.0,97.068,1.0,0.0,1.0,2.032,1.0,0.22652173913,0.958333333333,165.595833333,1.0,686.757894737,0.791666666667,257.991666667,1.0,22.2894736842,0.791666666667,63.9125,0.666666666667,463.920875,1.0,391.263,1.0,28.17,1.0,-9999,-9999,13.2292,1.0,119.803,0.666667,131.886,126.732,136.073,4.62202,21.1958,1.0,23.3335,22.4217,24.0743,2.57747,-2.11593,0.708333,0.746355,-3.80132,-3.28285,-2.79621,0.458333,0.875,0.75,8.11557,6.94552,7.66334,8.135,10.9689,9.82776,10.9241,11.4964,10.2775,6.77666,7.71512,8.35491,10.4874,9.4815,10.1307,10.5191,-9999,-9999
20040722,23.205,1.0,466.941,126.487,1.0,400.929,1.0,2.192,1.0,97.655,1.0,7.1,1.0,2.204,1.0,0.2025,1.0,75.0542083333,1.0,265.4375,1.0,231.6375,1.0,8.43636363636,0.916666666667,37.19375,0.666666666667,427.554166667,1.0,399.683,1.0,25.533,1.0,-9999,-9999,-7.59583,1.0,67.8693,0.75,72.9012,70.7398,76.696,3.75199,-2.27917,1.0,-2.44745,-2.57558,-2.37556,2.81947,0.198409,0.958333,0.563644,-1.17546,-0.415522,0.260887,0.958333,1.0,0.958333,7.22853,6.43069,6.74528,7.20628,6.96437,6.9449,7.08747,7.36736,8.5282,7.44786,7.93585,8.5282,8.66034,8.33855,8.58031,8.69735,-9999,-9999
20040723,19.72,1.0,465.629,177.217,1.0,375.692,1.0,5.404,1.0,98.261,1.0,0.0,1.0,3.637,1.0,0.3275,1.0,106.15,1.0,359.0,1.0,314.595833333,1.0,11.3347826087,0.958333333333,54.43125,0.666666666667,410.433333333,1.0,360.504,1.0,22.737,1.0,-9999,-9999,-11.5375,1.0,109.583,1.0,117.707,114.218,123.835,4.53567,-5.96667,1.0,-6.40722,-6.74266,-6.21903,2.96187,-3.15257,1.0,0.672257,-3.29473,-3.13778,-3.13778,1.0,1.0,1.0,6.59784,5.98168,6.24756,6.50052,9.73562,9.26291,9.3886,9.66565,7.50501,7.33296,7.55506,8.10439,10.637,10.5263,10.7556,11.1715,-9999,-9999
20040724,16.203,1.0,464.281,94.425,1.0,373.513,1.0,2.004,1.0,98.71,1.0,5.2,1.0,3.272,1.0,0.28,1.0,56.9333333333,1.0,195.0625,1.0,200.9375,1.0,5.5,0.791666666667,25.3944444444,0.75,391.920833333,1.0,371.738,1.0,20.106,1.0,-9999,-9999,-16.4541,1.0,48.1202,1.0,52.9733,50.9032,54.655,3.47036,-2.54583,1.0,-2.73458,-2.89156,-2.69307,2.7614,-1.42354,1.0,0.601756,-1.47574,-1.42715,-1.40695,1.0,1.0,1.0,5.93496,5.46434,5.61682,5.87796,7.34191,6.84854,6.946,7.25542,6.60693,6.6323,7.03543,7.19953,7.20932,7.07731,7.22673,7.47745,-9999,-9999
