TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20070426,10.984,1.0,426.035,239.129,1.0,308.496,1.0,3.583,1.0,97.024,1.0,0.0,1.0,4.262,1.0,0.273545454545,0.916666666667,138.05,1.0,469.283333333,1.0,288.779166667,1.0,45.4333333333,1.0,41.95,1.0,366.920833333,1.0,398.288,1.0,10.975,1.0,-9999,-9999,7.81667,1.0,75.2648,1.0,85.111,83.396,89.9139,4.58276,42.2706,1.0,47.8005,46.8373,50.4979,2.71868,1.64263,0.958333,0.102925,1.6228,1.63044,1.64263,0.958333,1.0,0.958333,1.48316,1.44339,1.50928,1.62623,-0.162867,-0.18577,-0.135895,-0.0270985,1.67305,1.66492,1.67662,1.78098,0.684751,0.673716,0.685321,0.981464,-9999,-9999
20070427,13.067,1.0,428.169,190.825,1.0,313.717,1.0,3.754,1.0,97.258,1.0,0.0,1.0,2.653,1.0,0.150304347826,0.958333333333,91.1625,1.0,382.283333333,1.0,282.958333333,1.0,36.1541666667,1.0,34.9958333333,1.0,376.9875,1.0,405.003,1.0,11.719,1.0,-9999,-9999,10.5,1.0,42.7,1.0,48.0274,45.9569,49.9049,4.139,34.2,1.0,38.4669,36.8086,39.9707,3.54301,1.27614,0.958333,0.105217,1.22238,1.29751,1.3723,0.875,0.958333,1.0,1.53743,1.5025,1.59858,1.77578,0.152176,0.192421,0.263134,0.5171,1.95337,1.89231,1.95339,2.04942,0.588314,0.577544,0.589078,0.855418,-9999,-9999
20070428,18.068,1.0,430.268,325.721,1.0,306.537,1.0,11.542,1.0,97.718,1.0,0.0,1.0,3.183,1.0,0.191315789474,0.791666666667,159.179166667,1.0,634.420833333,1.0,120.466666667,1.0,64.0833333333,1.0,64.2458333333,1.0,407.075,1.0,398.534,1.0,14.117,1.0,-9999,-9999,21.725,1.0,55.3042,1.0,62.2041,58.5861,64.6359,5.15117,74.45,1.0,83.7386,78.8681,87.0122,4.7763,1.72519,0.875,0.105104,1.65194,1.71583,1.73857,1.0,0.75,0.708333,1.6927,1.6927,1.80695,2.0536,-0.073194,0.0252817,0.0817635,0.31503,2.70988,2.59022,2.69536,2.75492,0.963172,0.959133,0.963221,1.29567,-9999,-9999
20070429,22.237,1.0,432.337,316.542,1.0,335.667,1.0,15.446,1.0,97.352,1.0,0.0,1.0,4.742,1.0,0.311285714286,0.875,156.875,1.0,617.154166667,1.0,166.508333333,1.0,61.6541666667,1.0,64.1708333333,1.0,429.912541667,1.0,405.736,1.0,16.676,1.0,-9999,-9999,35.9208,1.0,47.8583,1.0,53.8293,50.6984,55.9337,4.21261,59.6792,1.0,67.1249,63.2207,69.7491,4.56716,1.55102,1.0,0.107542,1.52324,1.55102,1.58232,1.0,1.0,0.791667,1.80419,1.80419,1.97644,2.29964,0.250645,0.291564,0.421901,0.654273,3.41217,3.0828,3.38649,3.4324,0.997132,0.990528,0.997157,1.34179,-9999,-9999
20070430,23.455,1.0,434.371,307.0,1.0,345.304,1.0,13.729,1.0,96.896,1.0,0.0,1.0,5.457,1.0,0.320083333333,1.0,149.866666667,1.0,596.8125,1.0,195.454166667,1.0,60.4041666667,1.0,62.8166666667,1.0,438.700041667,1.0,385.431,1.0,18.951,1.0,-9999,-9999,40.8283,0.833333,39.5625,1.0,44.4984,41.9102,46.2222,4.16682,68.4958,1.0,77.0416,72.5606,80.0261,4.87401,1.96263,1.0,0.112196,1.82029,1.88751,2.26458,1.0,1.0,1.0,1.81724,1.81724,2.05199,2.43494,-0.0470944,0.0634938,0.139153,0.248312,3.53635,3.24238,3.51079,3.55797,1.01858,1.01183,1.01861,1.36429,-9999,-9999
20070501,19.181,1.0,436.374,280.4,1.0,327.262,1.0,11.146,1.0,97.417,0.958333,0.0,1.0,5.039,1.0,0.316476190476,0.875,138.708333333,1.0,544.683333333,1.0,260.741666667,1.0,53.0833333333,1.0,53.4625,1.0,414.804166667,1.0,397.611,1.0,16.676,0.875,-9999,-9999,22.1288,0.875,36.6569,1.0,40.6172,38.8323,42.8276,7.79918,79.8125,1.0,88.4351,84.5488,93.2478,6.42788,1.52801,0.75,0.167273,1.3935,1.45149,1.53856,0.833333,0.75,0.75,1.73203,1.73203,1.96931,2.31916,0.338527,0.303603,0.538795,0.757112,2.80756,2.72377,2.80756,2.89162,0.991917,0.983506,0.991917,1.33779,-9999,-9999
20070502,15.771,1.0,438.341,272.563,1.0,302.979,1.0,9.429,1.0,97.753,1.0,0.0,1.0,3.944,1.0,0.163727272727,0.916666666667,125.008333333,1.0,520.754166667,1.0,271.612541667,1.0,44.4166666667,1.0,48.1,1.0,401.616666667,1.0,396.89,1.0,14.858,1.0,-9999,-9999,7.22917,1.0,24.1833,1.0,26.0279,25.5702,28.2542,2.88649,76.5917,1.0,82.4336,80.9839,89.4847,4.1394,1.67055,0.708333,0.122995,1.48627,1.57595,1.66992,0.833333,0.791667,0.708333,1.73808,1.679,1.91425,2.21569,0.157407,0.244331,0.293701,0.557251,2.33544,2.25158,2.33547,2.4551,1.01973,1.00986,1.01982,1.38073,-9999,-9999
20070503,15.163,1.0,440.275,79.029,1.0,374.971,1.0,1.633,1.0,97.301,1.0,2.286,1.0,4.888,1.0,0.113307692308,0.541666666667,55.2291666667,1.0,163.320875,1.0,167.041666667,1.0,12.9291666667,1.0,11.9739130435,0.958333333333,386.704166667,1.0,398.967,1.0,14.431,1.0,-9999,-9999,2.025,1.0,23.3114,1.0,25.8298,24.6948,27.2355,3.65978,9.66891,1.0,10.7135,10.2427,11.2965,2.42401,2.26285,0.958333,0.121035,1.9553,1.97806,2.06888,1.0,0.916667,0.916667,1.84474,1.75357,1.98457,2.22166,0.0779894,-0.162489,-0.0457458,0.104215,2.20565,2.18092,2.20569,2.34675,0.368024,0.359459,0.369609,0.578066,-9999,-9999
20070504,19.574,1.0,442.174,151.038,1.0,391.996,1.0,2.496,1.0,96.956,1.0,0.762,1.0,4.372,1.0,0.247045454545,0.916666666667,107.6625,1.0,301.7375,1.0,262.420833333,1.0,23.3208333333,1.0,22.5041666667,1.0,412.470833333,1.0,398.237,1.0,16.87,1.0,-9999,-9999,27.9542,1.0,53.2739,1.0,57.3373,56.329,62.2418,4.94391,20.7856,1.0,22.371,21.9776,24.2846,2.91199,3.13158,1.0,0.173827,2.89568,2.98885,3.01556,1.0,1.0,1.0,2.17595,2.06492,2.31401,2.56742,-0.723066,-0.955354,-0.714385,-0.359685,2.84639,2.75563,2.84639,2.97927,0.692734,0.680715,0.694659,1.0203,-9999,-9999
20070505,21.045,1.0,444.04,148.254,1.0,396.967,1.0,2.342,1.0,96.705,1.0,72.39,1.0,7.005,1.0,0.436380952381,0.875,110.270833333,1.0,303.704347826,0.958333333333,245.583333333,1.0,19.0625,1.0,22.7523809524,0.875,414.241666667,1.0,391.993,1.0,18.821,1.0,-9999,-9999,24.9625,1.0,96.7755,1.0,104.157,102.325,113.066,4.97279,-16.094,1.0,-17.3034,-18.1019,-16.3346,3.21031,3.38835,1.0,0.221664,2.94341,2.99459,3.37971,1.0,1.0,1.0,2.4596,2.22654,2.51613,2.73358,-0.525665,-0.713642,-0.64207,-0.478457,3.06475,2.96482,3.06475,3.20945,0.652124,0.644667,0.652679,0.89262,-9999,-9999
20070506,17.947,1.0,445.87,111.8,1.0,379.458,1.0,0.629,1.0,97.444,1.0,28.194,1.0,5.983,1.0,0.334333333333,0.875,78.495875,1.0,232.5,1.0,234.954166667,1.0,13.4625,1.0,13.9541666667,1.0,398.808333333,1.0,390.278,1.0,17.581,1.0,-9999,-9999,-0.524958,1.0,56.3962,1.0,60.6977,59.435,65.8896,4.36237,-2.6589,1.0,-2.8587,-2.99063,-2.69866,2.56579,2.99218,1.0,0.185886,2.73605,2.84319,2.9504,1.0,1.0,1.0,2.43382,2.19872,2.43382,2.58214,-0.383314,-0.532948,-0.42034,-0.375869,2.59073,2.54757,2.59328,2.7277,0.565593,0.554841,0.567494,0.848161,-9999,-9999
20070507,17.331,1.0,447.664,122.521,1.0,365.042,1.0,0.854,1.0,97.789,1.0,1.016,1.0,3.916,1.0,0.230833333333,1.0,74.5125,1.0,249.908375,1.0,239.979166667,1.0,15.6458333333,1.0,15.6083333333,1.0,397.441666667,1.0,401.591,1.0,17.522,1.0,-9999,-9999,0.9,1.0,57.7855,1.0,62.193,60.8991,67.5359,5.04405,5.22083,1.0,5.61905,5.50214,6.10177,2.60856,3.07646,0.958333,0.205266,2.8424,2.89039,2.96435,0.958333,1.0,0.958333,2.4419,2.24016,2.4419,2.57713,-0.441443,-0.649774,-0.50116,-0.384596,2.50787,2.47876,2.51128,2.6579,0.664006,0.649754,0.666727,1.01893,-9999,-9999
20070508,17.865,1.0,449.423,322.621,1.0,325.254,1.0,7.421,1.0,98.019,1.0,0.0,1.0,2.712,1.0,0.152,0.791666666667,190.083333333,1.0,629.875,1.0,193.004166667,1.0,49.3458333333,1.0,53.8208333333,1.0,403.979166667,1.0,416.316,1.0,17.785,1.0,-9999,-9999,17.2792,1.0,127.195,1.0,136.897,134.049,148.658,5.27682,33.531,1.0,36.0885,35.3377,39.1888,2.67716,3.22444,0.458333,0.21678,2.88678,3.07834,3.15664,0.416667,0.416667,0.875,2.50789,2.33041,2.50789,2.63736,-0.506807,-0.793079,-0.570848,-0.438474,2.61419,2.56753,2.61675,2.75757,1.49694,1.48811,1.49707,1.94377,-9999,-9999
20070509,19.405,1.0,451.146,254.279,1.0,341.192,1.0,8.804,1.0,97.735,1.0,0.0,1.0,2.403,1.0,0.1544,0.833333333333,130.266708333,1.0,506.858333333,1.0,392.329166667,1.0,46.8125,1.0,48.9291666667,1.0,416.266666667,1.0,410.071,1.0,19.215,1.0,-9999,-9999,25.6708,1.0,60.25,1.0,64.8455,62.9519,70.4162,5.16155,46.75,1.0,50.3158,48.8465,54.6383,4.48124,2.87511,0.916667,0.21274,2.59632,2.65776,2.72028,0.958333,0.958333,0.916667,2.63399,2.47351,2.63399,2.76361,-0.0225952,-0.122908,-0.0571365,-0.0107633,2.82545,2.76685,2.82678,2.97516,1.30732,1.2938,1.30874,1.77815,-9999,-9999
20070510,21.276,1.0,452.833,324.771,1.0,339.817,1.0,11.004,1.0,97.694,1.0,0.0,1.0,1.57,1.0,0.147368421053,0.791666666667,160.945958333,1.0,646.729166667,1.0,181.491666667,1.0,63.170875,1.0,63.7125,1.0,439.9375,1.0,430.982,1.0,23.152,1.0,-9999,-9999,30.606,0.916667,52.8794,1.0,56.853,54.7052,61.7809,5.09469,66.2292,1.0,71.2059,68.5159,77.3778,5.55844,2.96829,0.875,0.217925,2.78763,2.83521,2.86464,0.916667,0.916667,0.875,2.77628,2.63457,2.78341,2.90653,-0.0623467,-0.155001,-0.0629434,0.0418858,3.10612,3.02917,3.10618,3.27376,1.5999,1.59268,1.60011,2.05308,-9999,-9999
20070511,22.127,1.0,454.484,333.504,1.0,334.308,1.0,13.633,1.0,98.016,1.0,0.0,1.0,2.48,1.0,0.13625,0.833333333333,156.504166667,1.0,658.825,1.0,139.779166667,1.0,67.1791666667,1.0,67.6083333333,1.0,443.695833333,1.0,413.679,1.0,24.456,1.0,-9999,-9999,28.0883,0.916667,44.8875,1.0,47.5361,46.4373,52.4436,4.90547,80.4042,1.0,85.1484,83.1803,93.939,5.56793,2.63114,0.916667,0.209798,2.32243,2.42537,2.54189,0.958333,0.75,0.791667,2.86838,2.75232,2.87854,2.99321,0.404629,0.395096,0.429893,0.474635,3.2151,3.13113,3.21517,3.38524,1.69476,1.68891,1.695,2.16613,-9999,-9999
20070512,23.483,1.0,456.097,331.029,1.0,345.896,1.0,15.538,1.0,98.04,1.0,0.0,1.0,2.77,1.0,0.201055555556,0.75,158.954208333,1.0,652.233333333,1.0,165.670833333,1.0,64.4208333333,1.0,68.3541666667,1.0,449.625,1.0,427.431,1.0,25.172,1.0,-9999,-9999,36.3625,1.0,41.0667,1.0,43.4898,42.4846,47.9796,4.72697,82.0625,1.0,86.9046,84.8959,95.8765,5.22028,2.5041,1.0,0.211709,2.17029,2.39049,2.51568,1.0,1.0,1.0,2.98668,2.89515,2.9876,3.10707,0.69603,0.594542,0.652185,0.718971,3.41173,3.31362,3.4118,3.59051,1.73857,1.73121,1.73882,2.21938,-9999,-9999
20070513,24.459,1.0,457.674,322.663,1.0,350.188,1.0,15.408,1.0,97.787,1.0,0.0,1.0,5.966,1.0,0.355083333333,1.0,156.7625,1.0,628.995833333,1.0,201.916708333,1.0,63.7208333333,1.0,68.2541666667,1.0,447.829208333,1.0,397.543,1.0,24.724,1.0,-9999,-9999,26.2875,1.0,51.3458,1.0,55.2042,53.1187,59.9891,4.54037,72.4583,1.0,77.9032,74.9601,84.6556,4.95698,2.24882,1.0,0.209389,1.95129,2.23708,2.32735,1.0,1.0,0.958333,3.09023,3.02597,3.09023,3.20437,0.967078,0.838472,0.914665,1.06073,3.52915,3.42311,3.52922,3.70736,1.75479,1.7461,1.75502,2.24157,-9999,-9999
20070514,24.429,1.0,459.214,289.575,1.0,374.612,1.0,12.071,1.0,97.431,1.0,10.414,1.0,7.214,1.0,0.461782608696,0.958333333333,154.941708333,1.0,566.808333333,1.0,242.854166667,1.0,58.2708333333,1.0,64.2304347826,0.958333333333,447.570875,1.0,386.6,1.0,24.997,1.0,-9999,-9999,18.4292,1.0,39.7056,1.0,42.6893,41.0765,44.7697,3.80617,64.0042,1.0,68.8138,66.2141,72.1674,5.39706,2.54806,1.0,0.220436,2.54806,2.54806,2.55194,1.0,1.0,1.0,3.10108,2.99195,3.09908,3.1928,0.551018,0.44001,0.545931,0.644153,3.50115,3.39702,3.50123,3.71694,1.6244,1.61641,1.62462,2.06756,-9999,-9999
20070515,13.894,1.0,460.716,216.075,1.0,330.579,1.0,3.75,1.0,98.25,1.0,4.826,1.0,5.997,1.0,0.392875,1.0,134.029166667,1.0,415.925,1.0,321.279166667,1.0,31.5208333333,1.0,33.3541666667,1.0,379.270833333,1.0,390.363,1.0,15.442,1.0,-9999,-9999,-51.9458,1.0,129.481,1.0,139.211,133.952,145.996,6.67564,15.7458,1.0,16.9291,16.2895,17.7541,2.75665,2.9,0.958333,0.22813,2.85884,2.86952,3.05567,1.0,1.0,0.958333,2.29546,2.15156,2.24146,2.35805,-0.589328,-0.723951,-0.641562,-0.592428,2.08965,2.08656,2.11151,2.4165,1.3722,1.35579,1.37458,1.88682,-9999,-9999
20070516,15.114,1.0,462.181,218.367,1.0,312.067,1.0,7.946,1.0,98.478,0.958333,0.0,1.0,3.279,1.0,0.183318181818,0.916666666667,101.554166667,1.0,420.975,1.0,247.054166667,1.0,38.3916666667,1.0,40.7166666667,1.0,388.141666667,1.0,395.717,1.0,15.599,1.0,-9999,-9999,-2.1,1.0,68.3414,1.0,73.4916,70.7011,87.5166,5.36451,30.864,1.0,33.1898,31.9296,39.5238,3.73433,2.10022,0.916667,0.22482,1.61822,2.05909,2.2349,0.833333,0.916667,0.958333,2.22277,1.96434,2.21446,2.33238,0.391753,0.0890118,0.180365,0.295707,2.26751,2.25425,2.29732,2.58418,1.38552,1.37169,1.38718,1.87127,-9999,-9999
20070517,14.26,1.0,463.607,351.979,1.0,282.521,1.0,8.45,1.0,98.761,0.958333,0.0,1.0,3.29,1.0,0.189869565217,0.958333333333,165.116666667,1.0,667.079166667,1.0,170.820833333,1.0,62.3208333333,1.0,72.1083333333,1.0,397.279166667,1.0,402.165,0.958333,17.405,1.0,-9999,-9999,19.4375,1.0,61.0542,0.958333,66.0019,63.7921,78.1847,5.14801,84.5521,0.958333,91.404,88.3437,108.276,5.40418,1.53939,0.875,0.221858,1.35321,1.51032,1.6761,0.958333,0.875,0.833333,2.11434,1.87043,2.07589,2.21228,0.579022,0.467463,0.519535,0.598498,2.1687,2.16198,2.194,2.49208,2.11123,2.11117,2.11422,2.62615,-9999,-9999
20070518,17.897,1.0,464.995,342.492,1.0,313.512,1.0,9.738,1.0,98.261,1.0,0.0,1.0,5.558,1.0,0.347666666667,1.0,172.500041667,1.0,656.379166667,1.0,199.016666667,1.0,62.7916666667,1.0,69.6666666667,1.0,413.8375,1.0,386.386,1.0,19.846,1.0,-9999,-9999,25.1542,1.0,47.7903,1.0,51.6631,49.9334,61.1992,4.29204,91.3458,1.0,98.7483,95.4422,116.976,5.0561,1.13867,1.0,0.214296,0.90073,1.12971,1.40346,1.0,1.0,1.0,2.22938,1.96486,2.21802,2.33372,1.07506,1.00217,1.06413,1.11921,2.6034,2.56983,2.64077,2.90716,2.12188,2.12051,2.12227,2.64497,-9999,-9999
20070519,20.199,1.0,466.347,337.792,1.0,332.088,1.0,8.529,1.0,97.876,1.0,0.0,1.0,5.076,1.0,0.31275,1.0,172.05,1.0,655.129166667,1.0,203.354166667,1.0,62.9875,1.0,69.45,1.0,428.366666667,1.0,384.998,1.0,22.373,1.0,-9999,-9999,31.9083,1.0,34.025,1.0,38.2474,35.8583,43.5717,4.10744,96.2958,1.0,108.246,101.484,123.314,5.56532,1.49062,1.0,0.20709,1.16601,1.46899,1.70814,1.0,1.0,1.0,2.26948,1.99928,2.26785,2.38943,0.809211,0.749729,0.827026,0.843238,2.87799,2.82639,2.92079,3.16561,2.15787,2.15123,2.15823,2.68883,-9999,-9999
20070520,21.666,1.0,467.658,305.263,1.0,350.154,1.0,8.533,1.0,97.585,1.0,0.0,1.0,4.7,1.0,0.289,1.0,155.150041667,1.0,593.379166667,1.0,269.908333333,1.0,56.9125,1.0,62.8833333333,1.0,437.395833333,1.0,383.383,1.0,23.713,1.0,-9999,-9999,29.9208,1.0,34.3792,1.0,38.7639,36.4077,44.0253,3.56727,81.4625,1.0,91.8523,86.2692,104.319,5.12058,1.22641,0.958333,0.20504,1.07014,1.19769,1.33776,1.0,0.958333,0.958333,2.26234,1.99726,2.24959,2.39432,1.03596,0.92397,0.985241,1.11087,3.05542,2.99061,3.09989,3.32766,2.05485,2.04297,2.055,2.61738,-9999,-9999
20070521,22.535,1.0,468.93,265.917,1.0,360.996,1.0,9.892,1.0,97.169,1.0,0.0,1.0,6.769,1.0,0.420875,1.0,135.766666667,1.0,514.245833333,1.0,325.891666667,1.0,49.5458333333,1.0,54.9791666667,1.0,436.1625,1.0,375.876,1.0,23.327,1.0,-9999,-9999,18.4084,1.0,38.6459,1.0,43.9563,41.5582,49.4891,3.34267,65.4375,1.0,74.4295,70.3688,83.7979,4.97544,0.9851,1.0,0.190898,0.867797,0.867797,1.14905,1.0,1.0,1.0,2.2426,2.0913,2.22361,2.35219,1.35581,1.21031,1.25511,1.28745,3.15021,3.0786,3.19221,3.41401,1.89695,1.88091,1.89858,2.48842,-9999,-9999
20070522,21.4,1.0,470.163,107.404,1.0,387.717,1.0,5.354,1.0,96.946,1.0,0.254,1.0,7.31,1.0,0.451583333333,1.0,55.3791666667,1.0,216.9,1.0,222.5625,1.0,19.4708333333,1.0,19.7125,1.0,420.0375,1.0,382.203,1.0,20.777,1.0,-9999,-9999,5.61667,1.0,30.3151,1.0,34.4808,32.5996,38.8209,2.92306,5.07917,1.0,5.77711,5.46193,6.50428,3.90839,1.37023,1.0,0.23619,1.37023,1.37023,1.37023,1.0,1.0,1.0,2.28536,2.21578,2.25472,2.30628,0.915732,0.845133,0.883522,0.936056,2.99211,2.93378,3.02491,3.33627,0.915167,0.906033,0.919487,1.38776,-9999,-9999
20070523,20.288,1.0,471.358,176.6,1.0,387.438,1.0,4.033,1.0,97.375,1.0,10.668,1.0,4.285,1.0,0.283,1.0,110.8375,1.0,353.5375,1.0,306.166666667,1.0,30.7666666667,1.0,32.7000416667,1.0,420.508333333,1.0,387.222,1.0,21.514,1.0,-9999,-9999,9.075,1.0,51.3169,1.0,57.8619,55.1841,64.0775,4.26708,26.8875,1.0,30.3168,28.9137,33.5734,3.73008,2.09136,1.0,0.221785,1.90315,2.09136,2.09136,1.0,1.0,1.0,2.35229,2.32953,2.34723,2.3871,0.260975,0.25013,0.282727,0.489323,2.85353,2.80573,2.8804,3.27838,1.40734,1.38836,1.41085,1.97633,-9999,-9999
20070524,14.613,1.0,472.513,246.575,1.0,332.617,1.0,3.433,1.0,98.16,1.0,23.622,1.0,4.248,1.0,0.31147826087,0.958333333333,155.316666667,1.0,481.4125,1.0,239.895833333,1.0,33.7,1.0,38.1782608696,0.958333333333,387.083333333,1.0,393.973,1.0,16.66,1.0,-9999,-9999,-15.8708,1.0,109.279,1.0,124.295,118.135,142.198,7.37037,27.8178,1.0,31.6403,30.0721,36.1975,3.72785,1.74875,0.958333,0.188014,1.77879,1.82005,1.84083,0.958333,0.958333,0.958333,2.17602,2.15404,2.16398,2.20773,0.344772,0.3264,0.342622,0.418753,2.20215,2.20094,2.21916,2.62036,1.82978,1.81876,1.83018,2.32593,-9999,-9999
20070525,16.074,1.0,473.629,339.033,1.0,317.15,1.0,4.471,1.0,98.36,1.0,0.0,1.0,3.426,1.0,0.225347826087,0.958333333333,190.816666667,1.0,649.0125,1.0,230.691666667,1.0,53.2666666667,1.0,62.5166666667,1.0,402.85,1.0,408.922,1.0,16.915,1.0,-9999,-9999,4.525,1.0,109.717,0.958333,124.793,121.583,142.768,8.02975,52.1583,1.0,59.3256,57.7995,67.8704,3.95041,1.61808,0.916667,0.209703,1.59488,1.61599,1.77684,0.875,0.916667,0.833333,2.35285,2.31227,2.34441,2.39271,0.773223,0.64289,0.717389,0.738849,2.37246,2.35967,2.38935,2.90172,2.50187,2.49286,2.50231,3.06981,-9999,-9999
20070526,17.653,1.0,474.705,224.017,1.0,353.958,1.0,3.575,1.0,97.932,1.0,4.064,1.0,3.345,1.0,0.243391304348,0.958333333333,139.508333333,1.0,443.7625,1.0,304.666666667,1.0,32.0958333333,1.0,34.5167083333,1.0,403.954166667,1.0,379.912,1.0,18.336,1.0,-9999,-9999,3.37917,1.0,92.1176,1.0,104.776,103.549,119.867,6.48124,28.9833,1.0,32.966,32.5801,37.7142,4.15276,1.60301,0.916667,0.197598,1.56663,1.59557,1.68862,0.958333,0.958333,0.916667,2.54444,2.48142,2.56049,2.62987,0.930017,0.905987,0.918898,0.963547,2.53724,2.51478,2.55281,3.15545,1.80723,1.80222,1.80935,2.38139,-9999,-9999
20070527,17.068,1.0,475.74,206.425,1.0,360.892,1.0,4.617,1.0,98.023,1.0,0.0,1.0,2.911,1.0,0.160619047619,0.875,123.925,1.0,409.408333333,1.0,347.062541667,1.0,33.7333333333,1.0,38.2166666667,1.0,405.179166667,1.0,382.364,1.0,17.193,1.0,-9999,-9999,7.04167,1.0,65.3251,1.0,78.0966,73.4544,85.0035,6.04068,31.275,1.0,37.3895,35.167,40.6962,3.47285,1.13853,0.916667,0.197419,1.18797,1.19633,1.19787,0.833333,0.916667,0.916667,2.61506,2.53505,2.6288,2.71966,1.42483,1.33807,1.40687,1.55384,2.48007,2.46036,2.49319,3.12426,1.76787,1.76752,1.77475,2.40817,-9999,-9999
20070528,20.789,1.0,476.737,172.717,1.0,383.154,1.0,2.838,1.0,97.592,1.0,0.254,1.0,4.928,1.0,0.337166666667,1.0,102.845833333,1.0,345.683333333,1.0,313.575,1.0,27.9291666667,1.0,31.875,1.0,421.1375,1.0,388.426,0.958333,19.99,1.0,-9999,-9999,13.9167,1.0,44.7574,1.0,53.5077,50.3272,58.24,5.76087,27.7958,1.0,33.2301,31.2549,36.169,4.43817,1.16379,0.958333,0.321625,1.16291,1.17215,1.23103,0.958333,0.958333,0.958333,2.94218,2.83171,2.98437,3.08193,1.76181,1.64949,1.7964,1.92271,2.88201,2.88172,2.89026,3.5071,1.55137,1.55092,1.56641,2.17283,-9999,-9999
20070529,21.063,1.0,477.693,185.825,1.0,379.471,1.0,3.737,1.0,97.537,1.0,4.826,1.0,5.142,1.0,0.376208333333,1.0,107.708333333,1.0,375.4875,1.0,353.5125,1.0,29.545875,1.0,34.6583333333,1.0,422.95,1.0,385.142,1.0,20.593,1.0,-9999,-9999,6.8375,1.0,46.4484,1.0,55.5294,52.2125,60.4404,5.8006,23.8323,1.0,28.4917,26.7898,31.0115,3.90475,0.233041,1.0,0.417397,0.220625,0.230542,0.258773,1.0,1.0,1.0,3.02188,2.91847,3.08421,3.17961,2.79134,2.69572,2.83983,2.94636,3.06654,3.04468,3.09306,3.67119,1.76059,1.74763,1.78109,2.24648,-9999,-9999
20070530,18.4,1.0,478.608,184.625,1.0,362.854,1.0,2.713,1.0,97.442,1.0,1.016,1.0,4.122,1.0,0.321347826087,0.958333333333,114.916666667,1.0,366.608375,1.0,313.204208333,1.0,22.8166666667,1.0,28.0333333333,1.0,404.529166667,1.0,403.565,1.0,18.981,1.0,-9999,-9999,-3.62917,1.0,88.3385,1.0,105.609,99.301,112.435,8.03458,18.6375,1.0,22.2813,20.9504,23.7214,4.19707,1.74531,1.0,0.241351,1.73674,1.73982,1.74943,1.0,1.0,1.0,2.88625,2.79632,2.92166,3.01271,1.14084,1.0565,1.17288,1.26241,2.99474,2.92036,2.99482,3.05867,1.84461,1.81007,1.84461,1.93239,-9999,-9999
20070531,17.022,1.0,479.483,224.983,1.0,347.792,1.0,3.692,1.0,97.605,1.0,12.192,1.0,3.184,1.0,0.250434782609,0.958333333333,129.554166667,1.0,438.7125,1.0,231.7125,1.0,30.5375,1.0,39.7333333333,1.0,403.495833333,1.0,404.917,1.0,17.803,1.0,-9999,-9999,1.27921,1.0,61.4708,1.0,73.4887,69.0991,76.7563,7.56333,33.0165,1.0,39.4714,37.1137,41.2264,5.67114,0.40826,1.0,0.375876,0.484227,0.494278,0.533193,1.0,1.0,1.0,2.8206,2.73875,2.83677,2.9085,2.33637,2.24343,2.35254,2.4274,2.86979,2.71332,2.81128,2.89201,2.03893,1.95639,2.01751,2.0417,-9999,-9999
